#@string,string,string,string,ra,dec,string,string,string,string,string,string,string
idx,instrument,detector,propid,target,ra,dec,filter1,filter2,pr_inv,exptime,date-obs,rootname,filename,s_region
231,ACS,WFC,13901,NGC1806,75.55115500000001,-67.985597,CLEAR1L,F814W,Goudfrooij,340,2005-09-29,j9es02l5q,multiband/13901_NGC1806/j9es02l5q_flt.fits,'POLYGON 75.54514989 -67.95608157 75.48862748 -68.0074067 75.55964601 -68.01593445 75.61505934 -67.96359266 75.54514989 -67.95608157 75.54514989 -67.95608157'
232,ACS,WFC,13901,NGC1806,75.55115500000001,-67.985597,CLEAR1L,F814W,Goudfrooij,340,2005-09-29,j9es02l7q,multiband/13901_NGC1806/j9es02l7q_flt.fits,'POLYGON 75.54514989 -67.95608157 75.48862748 -68.0074067 75.55964601 -68.01593445 75.61505934 -67.96359266 75.54514989 -67.95608157 75.54514989 -67.95608157'
233,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1399,2015-01-24,ickh01lbq,multiband/13901_NGC1818-FIELD/ickh01lbq_flt.fits,'POLYGON 75.80627674 -66.38511752 75.72159404 -66.38195661 75.71362684 -66.42044662 75.7986043 -66.42266534 75.80627674 -66.38511752 75.80627674 -66.38511752'
234,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-24,ickh01lgq,multiband/13901_NGC1818-FIELD/ickh01lgq_flt.fits,'POLYGON 75.80627674 -66.38511752 75.72159404 -66.38195661 75.71362684 -66.42044662 75.7986043 -66.42266534 75.80627674 -66.38511752 75.80627674 -66.38511752'
235,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-24,ickh01lmq,multiband/13901_NGC1818-FIELD/ickh01lmq_flt.fits,'POLYGON 75.80627674 -66.38511752 75.72159404 -66.38195661 75.71362684 -66.42044662 75.7986043 -66.42266534 75.80627674 -66.38511752 75.80627674 -66.38511752'
236,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-24,ickh01lrq,multiband/13901_NGC1818-FIELD/ickh01lrq_flt.fits,'POLYGON 75.80627674 -66.38511752 75.72159404 -66.38195661 75.71362684 -66.42044662 75.7986043 -66.42266534 75.80627674 -66.38511752 75.80627674 -66.38511752'
237,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1399,2015-01-25,ickh02soq,multiband/13901_NGC1818-FIELD/ickh02soq_flt.fits,'POLYGON 75.80631989 -66.38489228 75.72163791 -66.38173154 75.7136713 -66.42022157 75.79864802 -66.4224401 75.80631989 -66.38489228 75.80631989 -66.38489228'
238,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh02sqq,multiband/13901_NGC1818-FIELD/ickh02sqq_flt.fits,'POLYGON 75.80631989 -66.38489228 75.72163791 -66.38173154 75.7136713 -66.42022157 75.79864802 -66.4224401 75.80631989 -66.38489228 75.80631989 -66.38489228'
239,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh02suq,multiband/13901_NGC1818-FIELD/ickh02suq_flt.fits,'POLYGON 75.80631989 -66.38489228 75.72163791 -66.38173154 75.7136713 -66.42022157 75.79864802 -66.4224401 75.80631989 -66.38489228 75.80631989 -66.38489228'
240,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh02sxq,multiband/13901_NGC1818-FIELD/ickh02sxq_flt.fits,'POLYGON 75.80631989 -66.38489228 75.72163791 -66.38173154 75.7136713 -66.42022157 75.79864802 -66.4224401 75.80631989 -66.38489228 75.80631989 -66.38489228'
241,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1399,2015-01-25,ickh03qxq,multiband/13901_NGC1818-FIELD/ickh03qxq_flt.fits,'POLYGON 75.80682256 -66.38490783 75.72214048 -66.38174732 75.71417453 -66.42023738 75.79915133 -66.42245568 75.80682256 -66.38490783 75.80682256 -66.38490783'
242,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh03qzq,multiband/13901_NGC1818-FIELD/ickh03qzq_flt.fits,'POLYGON 75.80682256 -66.38490783 75.72214048 -66.38174732 75.71417453 -66.42023738 75.79915133 -66.42245568 75.80682256 -66.38490783 75.80682256 -66.38490783'
243,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh03r3q,multiband/13901_NGC1818-FIELD/ickh03r3q_flt.fits,'POLYGON 75.80682256 -66.38490783 75.72214048 -66.38174732 75.71417453 -66.42023738 75.79915133 -66.42245568 75.80682256 -66.38490783 75.80682256 -66.38490783'
244,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh03r6q,multiband/13901_NGC1818-FIELD/ickh03r6q_flt.fits,'POLYGON 75.80682256 -66.38490783 75.72214048 -66.38174732 75.71417453 -66.42023738 75.79915133 -66.42245568 75.80682256 -66.38490783 75.80682256 -66.38490783'
245,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1399,2015-01-25,ickh04rnq,multiband/13901_NGC1818-FIELD/ickh04rnq_flt.fits,'POLYGON 75.80677934 -66.38513304 75.72209651 -66.38197242 75.71413016 -66.42046246 75.79910771 -66.42268088 75.80677934 -66.38513304 75.80677934 -66.38513304'
246,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh04rpq,multiband/13901_NGC1818-FIELD/ickh04rpq_flt.fits,'POLYGON 75.80677934 -66.38513304 75.72209651 -66.38197242 75.71413016 -66.42046246 75.79910771 -66.42268088 75.80677934 -66.38513304 75.80677934 -66.38513304'
247,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh04rtq,multiband/13901_NGC1818-FIELD/ickh04rtq_flt.fits,'POLYGON 75.80677934 -66.38513304 75.72209651 -66.38197242 75.71413016 -66.42046246 75.79910771 -66.42268088 75.80677934 -66.38513304 75.80677934 -66.38513304'
248,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F160W,...,Gennaro,1599,2015-01-25,ickh04rwq,multiband/13901_NGC1818-FIELD/ickh04rwq_flt.fits,'POLYGON 75.80677934 -66.38513304 75.72209651 -66.38197242 75.71413016 -66.42046246 75.79910771 -66.42268088 75.80677934 -66.38513304 75.80677934 -66.38513304'
249,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F110W,...,Gennaro,1399,2015-01-25,ickh05qaq,multiband/13901_NGC1818-FIELD/ickh05qaq_flt.fits,'POLYGON 75.80573059 -66.38532709 75.72104722 -66.382166 75.71307947 -66.420656 75.79805761 -66.42287489 75.80573059 -66.38532709 75.80573059 -66.38532709'
250,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F110W,...,Gennaro,1599,2015-01-25,ickh05qfq,multiband/13901_NGC1818-FIELD/ickh05qfq_flt.fits,'POLYGON 75.80573059 -66.38532709 75.72104722 -66.382166 75.71307947 -66.420656 75.79805761 -66.42287489 75.80573059 -66.38532709 75.80573059 -66.38532709'
251,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F110W,...,Gennaro,1599,2015-01-25,ickh05qlq,multiband/13901_NGC1818-FIELD/ickh05qlq_flt.fits,'POLYGON 75.80573059 -66.38532709 75.72104722 -66.382166 75.71307947 -66.420656 75.79805761 -66.42287489 75.80573059 -66.38532709 75.80573059 -66.38532709'
252,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F110W,...,Gennaro,1599,2015-01-25,ickh05qqq,multiband/13901_NGC1818-FIELD/ickh05qqq_flt.fits,'POLYGON 75.80573059 -66.38532709 75.72104722 -66.382166 75.71307947 -66.420656 75.79805761 -66.42287489 75.80573059 -66.38532709 75.80573059 -66.38532709'
253,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F110W,...,Gennaro,1399,2015-01-24,ickh06m9q,multiband/13901_NGC1818-FIELD/ickh06m9q_flt.fits,'POLYGON 75.80577391 -66.38510191 75.72109129 -66.38194087 75.71312377 -66.42043088 75.79810115 -66.42264971 75.80577391 -66.38510191 75.80577391 -66.38510191'
254,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F110W,...,Gennaro,1599,2015-01-24,ickh06mbq,multiband/13901_NGC1818-FIELD/ickh06mbq_flt.fits,'POLYGON 75.80577391 -66.38510191 75.72109129 -66.38194087 75.71312377 -66.42043088 75.79810115 -66.42264971 75.80577391 -66.38510191 75.80577391 -66.38510191'
255,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F110W,...,Gennaro,1599,2015-01-24,ickh06mfq,multiband/13901_NGC1818-FIELD/ickh06mfq_flt.fits,'POLYGON 75.80577391 -66.38510191 75.72109129 -66.38194087 75.71312377 -66.42043088 75.79810115 -66.42264971 75.80577391 -66.38510191 75.80577391 -66.38510191'
256,WFC3,IR,13901,NGC1818-FIELD,75.756292,-66.404306,F110W,...,Gennaro,1599,2015-01-24,ickh06miq,multiband/13901_NGC1818-FIELD/ickh06miq_flt.fits,'POLYGON 75.80577391 -66.38510191 75.72109129 -66.38194087 75.71312377 -66.42043088 75.79810115 -66.42264971 75.80577391 -66.38510191 75.80577391 -66.38510191'
257,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,CLEAR1S,F814W,Alcock,50,2002-12-26,j8dx26alq,multiband/13901_NGC1818-FIELD/j8dx26alq_flt.fits,
258,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,CLEAR1S,F814W,Alcock,50,2002-12-26,j8dx26amq,multiband/13901_NGC1818-FIELD/j8dx26amq_flt.fits,
259,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2002-12-26,j8dx26anq,multiband/13901_NGC1818-FIELD/j8dx26anq_flt.fits,
260,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2002-12-26,j8dx26aoq,multiband/13901_NGC1818-FIELD/j8dx26aoq_flt.fits,
261,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2002-12-26,j8dx26apq,multiband/13901_NGC1818-FIELD/j8dx26apq_flt.fits,
262,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2002-12-26,j8dx26aqq,multiband/13901_NGC1818-FIELD/j8dx26aqq_flt.fits,
263,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2002-12-26,j8dx26arq,multiband/13901_NGC1818-FIELD/j8dx26arq_flt.fits,
264,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2002-12-26,j8dx26asq,multiband/13901_NGC1818-FIELD/j8dx26asq_flt.fits,
265,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2002-12-26,j8dx26atq,multiband/13901_NGC1818-FIELD/j8dx26atq_flt.fits,
266,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2002-12-26,j8dx26auq,multiband/13901_NGC1818-FIELD/j8dx26auq_flt.fits,
267,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2005-04-07,j91q25a5q,multiband/13901_NGC1818-FIELD/j91q25a5q_flt.fits,
268,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2005-04-07,j91q25a6q,multiband/13901_NGC1818-FIELD/j91q25a6q_flt.fits,
269,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2005-04-07,j91q25a7q,multiband/13901_NGC1818-FIELD/j91q25a7q_flt.fits,
270,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2005-04-07,j91q25a8q,multiband/13901_NGC1818-FIELD/j91q25a8q_flt.fits,
271,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2005-04-07,j91q25a9q,multiband/13901_NGC1818-FIELD/j91q25a9q_flt.fits,
272,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2005-04-07,j91q25aaq,multiband/13901_NGC1818-FIELD/j91q25aaq_flt.fits,
273,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2005-04-07,j91q25abq,multiband/13901_NGC1818-FIELD/j91q25abq_flt.fits,
274,ACS,HRC,13901,NGC1818-FIELD,76.15,-66.404361,F606W,CLEAR2S,Alcock,50,2005-04-07,j91q25acq,multiband/13901_NGC1818-FIELD/j91q25acq_flt.fits,
275,WFC3,UVIS,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F555W,...,Noll,348,2010-11-04,ibkx01mfq,multiband/13901_NGC1846-FIELD/ibkx01mfq_flt.fits,'POLYGON 77.33999138 -67.50661354 77.33167713 -67.52896606 77.44736534 -67.53848794 77.45637971 -67.51592962 77.33999138 -67.50661354 77.33999138 -67.50661354'
276,WFC3,UVIS,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F814W,...,Noll,400,2010-11-04,ibkx01mgq,multiband/13901_NGC1846-FIELD/ibkx01mgq_flt.fits,'POLYGON 77.33999138 -67.50661354 77.33167713 -67.52896606 77.44736534 -67.53848794 77.45637971 -67.51592962 77.33999138 -67.50661354 77.33999138 -67.50661354'
277,WFC3,UVIS,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F475W,...,Noll,505,2010-11-04,ibkx01miq,multiband/13901_NGC1846-FIELD/ibkx01miq_flt.fits,'POLYGON 77.33999126 -67.50661357 77.33167711 -67.5289661 77.44736536 -67.5384879 77.45637964 -67.51592958 77.33999126 -67.50661357 77.33999126 -67.50661357'
278,WFC3,UVIS,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F555W,...,Noll,348,2010-11-04,ibkx01mkq,multiband/13901_NGC1846-FIELD/ibkx01mkq_flt.fits,'POLYGON 77.33999138 -67.50661354 77.33167713 -67.52896606 77.44736534 -67.53848794 77.45637971 -67.51592962 77.33999138 -67.50661354 77.33999138 -67.50661354'
279,WFC3,UVIS,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F814W,...,Noll,400,2010-11-04,ibkx01mmq,multiband/13901_NGC1846-FIELD/ibkx01mmq_flt.fits,'POLYGON 77.33999138 -67.50661354 77.33167713 -67.52896606 77.44736534 -67.53848794 77.45637971 -67.51592962 77.33999138 -67.50661354 77.33999138 -67.50661354'
280,WFC3,UVIS,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F475W,...,Noll,505,2010-11-04,ibkx01moq,multiband/13901_NGC1846-FIELD/ibkx01moq_flt.fits,'POLYGON 77.33999126 -67.50661357 77.33167711 -67.5289661 77.44736536 -67.5384879 77.45637964 -67.51592958 77.33999126 -67.50661357 77.33999126 -67.50661357'
281,WFC3,IR,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F110W,...,Chu,99,2013-09-24,icco01nsq,multiband/13901_NGC1846-FIELD/icco01nsq_flt.fits,'POLYGON ICRS  77.31168920 -67.51530320  77.39472366 -67.49504736  77.44395457 -67.52343871  77.35878192 -67.54423058  77.31168920 -67.51530320'
282,WFC3,IR,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F110W,...,Chu,99,2013-09-24,icco01nuq,multiband/13901_NGC1846-FIELD/icco01nuq_flt.fits,'POLYGON ICRS  77.31168920 -67.51530320  77.39472366 -67.49504736  77.44395457 -67.52343871  77.35878192 -67.54423058  77.31168920 -67.51530320'
283,WFC3,IR,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F110W,...,Chu,99,2013-09-24,icco01nvq,multiband/13901_NGC1846-FIELD/icco01nvq_flt.fits,'POLYGON ICRS  77.31168920 -67.51530320  77.39472366 -67.49504736  77.44395457 -67.52343871  77.35878192 -67.54423058  77.31168920 -67.51530320'
284,WFC3,IR,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F160W,...,Chu,499,2013-09-24,icco01nwq,multiband/13901_NGC1846-FIELD/icco01nwq_flt.fits,'POLYGON 77.39385592 -67.49499424 77.31082165 -67.51525008 77.35791427 -67.54417746 77.44308672 -67.5233856 77.39385592 -67.49499424 77.39385592 -67.49499424'
285,WFC3,IR,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F160W,...,Chu,199,2013-09-24,icco01nyq,multiband/13901_NGC1846-FIELD/icco01nyq_flt.fits,'POLYGON 77.39385592 -67.49499424 77.31082165 -67.51525008 77.35791427 -67.54417746 77.44308672 -67.5233856 77.39385592 -67.49499424 77.39385592 -67.49499424'
286,WFC3,IR,13901,NGC1846-FIELD,77.37916700000001,-67.52166700000001,F160W,...,Chu,99,2013-09-24,icco01o7q,multiband/13901_NGC1846-FIELD/icco01o7q_flt.fits,'POLYGON 77.39385592 -67.49499424 77.31082165 -67.51525008 77.35791427 -67.54417746 77.44308672 -67.5233856 77.39385592 -67.49499424 77.39385592 -67.49499424'
287,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,1032,2011-04-17,ibjt01a1q,multiband/13901_NGC1846/ibjt01a1q_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
288,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,1032,2011-04-17,ibjt01a4q,multiband/13901_NGC1846/ibjt01a4q_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
289,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,1032,2011-04-17,ibjt01a8q,multiband/13901_NGC1846/ibjt01a8q_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
290,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,1032,2011-04-17,ibjt01acq,multiband/13901_NGC1846/ibjt01acq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
291,WFC3,IR,13901,NGC1846,76.92,-67.449083,F160W,...,Milone,349,2011-04-17,ibjt01aiq,multiband/13901_NGC1846/ibjt01aiq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
292,WFC3,IR,13901,NGC1846,76.92,-67.449083,F160W,...,Milone,349,2011-04-17,ibjt01akq,multiband/13901_NGC1846/ibjt01akq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
293,WFC3,IR,13901,NGC1846,76.92,-67.449083,F160W,...,Milone,349,2011-04-17,ibjt01amq,multiband/13901_NGC1846/ibjt01amq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
294,WFC3,IR,13901,NGC1846,76.92,-67.449083,F160W,...,Milone,349,2011-04-17,ibjt01aoq,multiband/13901_NGC1846/ibjt01aoq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
295,WFC3,IR,13901,NGC1846,76.92,-67.449083,F160W,...,Milone,349,2011-04-17,ibjt01aqq,multiband/13901_NGC1846/ibjt01aqq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
296,WFC3,IR,13901,NGC1846,76.92,-67.449083,F160W,...,Milone,349,2011-04-17,ibjt01asq,multiband/13901_NGC1846/ibjt01asq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
297,WFC3,IR,13901,NGC1846,76.92,-67.449083,F160W,...,Milone,349,2011-04-17,ibjt01auq,multiband/13901_NGC1846/ibjt01auq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
298,WFC3,IR,13901,NGC1846,76.92,-67.449083,F160W,...,Milone,399,2011-04-17,ibjt01avq,multiband/13901_NGC1846/ibjt01avq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
299,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,900,2011-04-16,ibjt01yqq,multiband/13901_NGC1846/ibjt01yqq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
300,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,1032,2011-04-16,ibjt01yuq,multiband/13901_NGC1846/ibjt01yuq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
301,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,1032,2011-04-17,ibjt01z0q,multiband/13901_NGC1846/ibjt01z0q_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
302,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,1032,2011-04-17,ibjt01ztq,multiband/13901_NGC1846/ibjt01ztq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
303,WFC3,UVIS,13901,NGC1846,76.92,-67.449083,F336W,...,Milone,1032,2011-04-17,ibjt01zwq,multiband/13901_NGC1846/ibjt01zwq_flt.fits,'POLYGON 76.96577617 -67.42379443 76.84898124 -67.42702794 76.86521618 -67.47239585 76.98348916 -67.46858836 76.96577617 -67.42379443 76.96577617 -67.42379443'
304,ACS,WFC,13901,NGC1846,76.89008299999999,-67.460636,F555W,CLEAR2L,Gilmore,300,2003-10-08,j8ne55z9q,multiband/13901_NGC1846/j8ne55z9q_flt.fits,'POLYGON   85.30935441 -69.89548155  85.27549023 -69.95113524  85.10966579 -69.94227416  85.14727652 -69.88826971  85.30935441 -69.89548155'
305,ACS,WFC,13901,NGC1846,76.89008299999999,-67.460636,CLEAR1L,F814W,Gilmore,200,2003-10-08,j8ne55zeq,multiband/13901_NGC1846/j8ne55zeq_flt.fits,'POLYGON   85.30935441 -69.89548155  85.27549023 -69.95113524  85.10966579 -69.94227416  85.14727652 -69.88826971  85.30935441 -69.89548155'
306,ACS,WFC,13901,NGC1846,76.895833,-67.460833,CLEAR1L,F435W,Goudfrooij,90,2006-01-12,j9es03o2q,multiband/13901_NGC1846/j9es03o2q_flt.fits,'POLYGON 76.85570298 -67.43276998 76.81709084 -67.45644329 76.93613198 -67.48947285 76.97193518 -67.46588135 76.85570298 -67.43276998 76.85570298 -67.43276998'
307,ACS,WFC,13901,NGC1846,76.895833,-67.460833,CLEAR1L,F435W,Goudfrooij,340,2006-01-12,j9es03o3q,multiband/13901_NGC1846/j9es03o3q_flt.fits,'POLYGON 76.85570298 -67.43276998 76.81709084 -67.45644329 76.93613198 -67.48947285 76.97193518 -67.46588135 76.85570298 -67.43276998 76.85570298 -67.43276998'
308,ACS,WFC,13901,NGC1846,76.895833,-67.460833,CLEAR1L,F435W,Goudfrooij,340,2006-01-12,j9es03o5q,multiband/13901_NGC1846/j9es03o5q_flt.fits,'POLYGON 76.85570298 -67.43276998 76.81709084 -67.45644329 76.93613198 -67.48947285 76.97193518 -67.46588135 76.85570298 -67.43276998 76.85570298 -67.43276998'
309,ACS,WFC,13901,NGC1846,76.895833,-67.460833,F555W,CLEAR2L,Goudfrooij,40,2006-01-12,j9es03o8q,multiband/13901_NGC1846/j9es03o8q_flt.fits,'POLYGON 76.85570298 -67.43276998 76.81709084 -67.45644329 76.93613198 -67.48947285 76.97193518 -67.46588135 76.85570298 -67.43276998 76.85570298 -67.43276998'
310,ACS,WFC,13901,NGC1846,76.895833,-67.460833,F555W,CLEAR2L,Goudfrooij,340,2006-01-12,j9es03o9q,multiband/13901_NGC1846/j9es03o9q_flt.fits,'POLYGON 76.85570298 -67.43276998 76.81709084 -67.45644329 76.93613198 -67.48947285 76.97193518 -67.46588135 76.85570298 -67.43276998 76.85570298 -67.43276998'
311,ACS,WFC,13901,NGC1846,76.895833,-67.460833,F555W,CLEAR2L,Goudfrooij,340,2006-01-12,j9es03obq,multiband/13901_NGC1846/j9es03obq_flt.fits,'POLYGON 76.85570298 -67.43276998 76.81709084 -67.45644329 76.93613198 -67.48947285 76.97193518 -67.46588135 76.85570298 -67.43276998 76.85570298 -67.43276998'
312,ACS,WFC,13901,NGC1846,76.895833,-67.460833,CLEAR1L,F814W,Goudfrooij,8,2006-01-12,j9es03oeq,multiband/13901_NGC1846/j9es03oeq_flt.fits,'POLYGON 76.85570298 -67.43276998 76.81709084 -67.45644329 76.93613198 -67.48947285 76.97193518 -67.46588135 76.85570298 -67.43276998 76.85570298 -67.43276998'
313,ACS,WFC,13901,NGC1846,76.895833,-67.460833,CLEAR1L,F814W,Goudfrooij,340,2006-01-12,j9es03ofq,multiband/13901_NGC1846/j9es03ofq_flt.fits,'POLYGON 76.85570298 -67.43276998 76.81709084 -67.45644329 76.93613198 -67.48947285 76.97193518 -67.46588135 76.85570298 -67.43276998 76.85570298 -67.43276998'
